DAuid,WPname,hav,distances
59151842,King's Cross Shopping Centre,6.2604947574567955,9138.0
59151843,Nordel Crossing Shopping Mall,7.646669065816693,9536.0
59151843,Scott Road Centre Shopping Mall,8.021061178377412,11189.0
59151843,Srawberry Hill Shopping Centre Shopping Mall,8.658741645715882,12692.0
59151843,Sunshine Hills Center Shopping Mall,9.880840528187548,14551.0
59151843,Mud Bay Park,11.003650149738489,11003.650149738489
59151843,Sullivan Park,6.549138231537356,8391.0
59151843,TE Scott Park,5.3745819729378255,7385.0
59151843,Chimney Heights Park,4.652976006661349,6818.0
59151843,Hazelnut Meadows Community Park,6.287640669134508,9573.0
59151843,Unwin Park,7.319697967842597,10758.0
59151843,Panorama Park,9.079930306909235,13306.0
59151843,Tamanawis Park,8.911367742002799,13287.0
59151843,Goldstone Park,7.7223058733078656,10164.0
59151843,Royal Canadian Mounted Police Newton,8.137663135972772,11321.0
59151843,West Newton Community Park,9.170545569080282,14990.0
59151843,Surrey RCMP District #3 Newton,6.218829785994921,9382.0
59151843,Robson Park,6.274590236313852,7050.0
59151843,Fominion Park,5.507850360610298,7868.0
59151843,King's Cross Shopping Centre,5.91183607369306,9102.0
59151844,Nordel Crossing Shopping Mall,7.6056504769025945,9014.0
59151844,Scott Road Centre Shopping Mall,7.950526929038932,10663.0
59151844,Srawberry Hill Shopping Centre Shopping Mall,8.554585569677625,12228.0
59151844,Sunshine Hills Center Shopping Mall,9.754691293268897,14122.0
59151844,Mud Bay Park,10.827902482791757,10827.902482791756
59151844,Sullivan Park,6.347793208462401,7961.0
59151844,TE Scott Park,5.1845217855438746,6955.0
59151844,Chimney Heights Park,4.473537740956782,6389.0
59151844,Hazelnut Meadows Community Park,6.116616144383744,9144.0
59151844,Unwin Park,7.171051048512176,10329.0
59151844,Panorama Park,8.923912557275395,12876.0
59151844,Tamanawis Park,8.771269418075859,12858.0
59151844,Goldstone Park,7.527944687718056,9735.0
59151844,Royal Canadian Mounted Police Newton,7.947355517803374,10892.0
59151844,West Newton Community Park,9.007642627002042,14561.0
59151844,Surrey RCMP District #3 Newton,6.070130311845316,8952.0
59151844,Robson Park,6.307540366904011,7170.0
59151844,Fominion Park,5.415875155439111,7343.0
59151844,King's Cross Shopping Centre,5.770778405594374,8580.0
59151845,Nordel Crossing Shopping Mall,7.788041639306866,8925.0
59151845,Scott Road Centre Shopping Mall,8.02729426073797,10575.0
59151845,Srawberry Hill Shopping Centre Shopping Mall,8.499027647978739,11729.0
59151845,Sunshine Hills Center Shopping Mall,9.602197906082397,13623.0
59151845,Mud Bay Park,10.427049703861492,10427.049703861492
59151845,Sullivan Park,5.754702829495521,7462.0
59151845,TE Scott Park,4.707416187374289,6456.0
59151845,Chimney Heights Park,4.077151763751224,5890.0
59151845,Hazelnut Meadows Community Park,5.758516089831905,8645.0
59151845,Unwin Park,6.9251881722791655,9830.0
59151845,Panorama Park,8.634208105545103,12377.0
59151845,Tamanawis Park,8.559185581981707,12359.0
59151845,Goldstone Park,7.0071301327459885,9236.0
59151845,Royal Canadian Mounted Police Newton,7.4576781315691605,10393.0
59151845,West Newton Community Park,8.682101869086148,14062.0
59151845,Surrey RCMP District #3 Newton,5.830880328401912,8453.0
59151845,Robson Park,6.72263968487358,7991.0
59151845,Fominion Park,5.429770717436652,7254.0
59151845,King's Cross Shopping Centre,5.570896516558892,8084.0
59151846,Nordel Crossing Shopping Mall,7.455471433030789,8782.0
59151846,Scott Road Centre Shopping Mall,7.71569098469969,10431.0
59151846,Srawberry Hill Shopping Centre Shopping Mall,8.223920908586067,11808.0
59151846,Sunshine Hills Center Shopping Mall,9.361377492360425,13702.0
59151846,Mud Bay Park,10.303712808518418,10303.712808518418
59151846,Sullivan Park,5.771291570528546,7542.0
59151846,TE Scott Park,4.628867330806012,6535.0
59151846,Chimney Heights Park,3.9454997814130985,5969.0
59151846,Hazelnut Meadows Community Park,5.607899956262735,8724.0
59151846,Unwin Park,6.720573394345527,9909.0
59151846,Panorama Park,8.451306591765576,12456.0
59151846,Tamanawis Park,8.341416518658058,12438.0
59151846,Goldstone Park,6.962076397745442,9315.0
59151846,Royal Canadian Mounted Police Newton,7.38993580881892,10472.0
59151846,West Newton Community Park,8.51693609325248,14141.0
59151846,Surrey RCMP District #3 Newton,5.621927088908116,8532.0
59151846,Robson Park,6.373412205276103,7847.0
59151846,Fominion Park,5.131062934537834,7110.0
59151846,King's Cross Shopping Centre,5.344713317264586,8163.0
59151847,Nordel Crossing Shopping Mall,7.333860555285024,7710.0
59151847,Scott Road Centre Shopping Mall,7.5347870123979135,9360.0
59151847,Srawberry Hill Shopping Centre Shopping Mall,7.976123419335419,10863.0
59151847,Sunshine Hills Center Shopping Mall,9.06980252274105,12807.0
59151847,Mud Bay Park,9.928829378455386,15230.0
59151847,Sullivan Park,5.375786589345851,6646.0
59151847,TE Scott Park,4.238317241268799,5640.0
59151847,Chimney Heights Park,3.572197099916827,5073.0
59151847,Hazelnut Meadows Community Park,5.244857032913986,7829.0
59151847,Unwin Park,6.394327987060639,9014.0
59151847,Panorama Park,8.108746816540108,11561.0
59151847,Tamanawis Park,8.02676799586359,11543.0
59151847,Goldstone Park,6.566531980756797,8419.0
59151847,Royal Canadian Mounted Police Newton,6.99789758783021,9577.0
59151847,West Newton Community Park,8.16288225089134,13246.0
59151847,Surrey RCMP District #3 Newton,5.299219268136548,7637.0
59151847,Robson Park,6.405302793279994,7248.0
59151847,Fominion Park,4.92503536596283,6039.0
59151847,King's Cross Shopping Centre,5.037986332025892,7268.0
59151848,Nordel Crossing Shopping Mall,6.931906514603517,7897.0
59151848,Scott Road Centre Shopping Mall,7.130971857605379,9547.0
59151848,Srawberry Hill Shopping Centre Shopping Mall,7.5859834077325345,11100.0
59151848,Sunshine Hills Center Shopping Mall,8.701254324546085,12994.0
59151848,Mud Bay Park,9.661364661574485,15417.0
59151848,Sullivan Park,5.272012713801951,6834.0
59151848,TE Scott Park,4.028512893570105,5827.0
59151848,Chimney Heights Park,3.306029975121232,5261.0
59151848,Hazelnut Meadows Community Park,4.954698042585435,8016.0
59151848,Unwin Park,6.053655038469468,9201.0
59151848,Panorama Park,7.786436641345425,11748.0
59151848,Tamanawis Park,7.675313292058143,11730.0
59151848,Goldstone Park,6.386079201365021,8607.0
59151848,Royal Canadian Mounted Police Newton,6.791311962139029,9764.0
59151848,West Newton Community Park,7.856522256952256,13433.0
59151848,Surrey RCMP District #3 Newton,4.955022925787878,7824.0
59151848,Robson Park,6.054539090410277,7435.0
59151848,Fominion Park,4.523579937188304,6226.0
59151848,King's Cross Shopping Centre,4.679671733444996,7455.0
59151849,Nordel Crossing Shopping Mall,6.987374483477857,7981.0
59151849,Scott Road Centre Shopping Mall,7.262891904979312,9630.0
59151849,Srawberry Hill Shopping Centre Shopping Mall,7.806493674759177,11195.0
59151849,Sunshine Hills Center Shopping Mall,8.980677207829165,13089.0
59151849,Mud Bay Park,10.063731978538435,10063.731978538435
59151849,Sullivan Park,5.728409874751092,6928.0
59151849,TE Scott Park,4.46676556583589,5922.0
59151849,Chimney Heights Park,3.7189375796304303,5356.0
59151849,Hazelnut Meadows Community Park,5.345149378238203,8111.0
59151849,Unwin Park,6.386344907695442,9296.0
59151849,Panorama Park,8.140172151779186,11843.0
59151849,Tamanawis Park,7.988507803825038,11825.0
59151849,Goldstone Park,6.831296392299742,8702.0
59151849,Royal Canadian Mounted Police Newton,7.227807882477242,9859.0
59151849,West Newton Community Park,8.227518455484258,13528.0
59151849,Surrey RCMP District #3 Newton,5.285436802638807,7919.0
59151849,Robson Park,5.920815972849192,7047.0
59151849,Fominion Park,4.6920839425811085,6310.0
59151849,King's Cross Shopping Centre,4.987982581650707,7547.0
59151850,Nordel Crossing Shopping Mall,6.688787956589174,7735.0
59151850,Scott Road Centre Shopping Mall,6.9677668010198825,9384.0
59151850,Srawberry Hill Shopping Centre Shopping Mall,7.527401555467266,10948.0
59151850,Sunshine Hills Center Shopping Mall,8.720664619818791,12842.0
59151850,Mud Bay Park,9.884894510551307,15266.0
59151850,Sullivan Park,5.6795783388009315,6682.0
59151850,TE Scott Park,4.347468575462726,5676.0
59151850,Chimney Heights Park,3.56235358361125,5109.0
59151850,Hazelnut Meadows Community Park,5.159011255259557,7864.0
59151850,Unwin Park,6.154755392540551,9049.0
59151850,Panorama Park,7.920453631932665,11597.0
59151850,Tamanawis Park,7.744589235425185,11579.0
59151850,Goldstone Park,6.723997651416454,8455.0
59151850,Royal Canadian Mounted Police Newton,7.100129349177609,9612.0
59151850,West Newton Community Park,8.020610973469866,13281.0
59151850,Surrey RCMP District #3 Newton,5.054110563937321,7673.0
59151850,Robson Park,5.651210251148859,6895.0
59151850,Fominion Park,4.403404977194819,6063.0
59151850,King's Cross Shopping Centre,4.745005312141869,7300.0
59151851,Nordel Crossing Shopping Mall,6.7189347097171295,8116.0
59151851,Scott Road Centre Shopping Mall,7.053369126680484,9765.0
59151851,Srawberry Hill Shopping Centre Shopping Mall,7.6762850436500285,11330.0
59151851,Sunshine Hills Center Shopping Mall,8.910168095444488,13224.0
59151851,Mud Bay Park,10.163313915810145,10163.313915810144
59151851,Sullivan Park,6.002439455795475,7063.0
59151851,TE Scott Park,4.658057519730161,6057.0
59151851,Chimney Heights Park,3.858800287327983,5490.0
59151851,Hazelnut Meadows Community Park,5.43532304337169,8246.0
59151851,Unwin Park,6.387845416284119,9431.0
59151851,Panorama Park,8.165172830098218,11978.0
59151851,Tamanawis Park,7.960237257462203,11960.0
59151851,Goldstone Park,7.037019708371847,8836.0
59151851,Royal Canadian Mounted Police Newton,7.406265739834215,9994.0
59151851,West Newton Community Park,8.277724768764116,13663.0
59151851,Surrey RCMP District #3 Newton,5.289069848983686,8054.0
59151851,Robson Park,5.5434553941967115,6483.0
59151851,Fominion Park,4.526345212687915,6444.0
59151851,King's Cross Shopping Centre,4.965810159185401,7682.0
59151852,Nordel Crossing Shopping Mall,7.02562347191852,8148.0
59151852,Scott Road Centre Shopping Mall,7.339647860461465,9797.0
59151852,Srawberry Hill Shopping Centre Shopping Mall,7.9270975927301714,11362.0
59151852,Sunshine Hills Center Shopping Mall,9.129713182760252,13256.0
59151852,Mud Bay Park,10.27338630532251,10273.38630532251
59151852,Sullivan Park,5.965243263146621,7095.0
59151852,TE Scott Park,4.69505055281836,6089.0
59151852,Chimney Heights Park,3.936227639624702,5522.0
59151852,Hazelnut Meadows Community Park,5.550751585010841,8278.0
59151852,Unwin Park,6.563513190182987,9462.0
59151852,Panorama Park,8.326428455408006,12010.0
59151852,Tamanawis Park,8.154916641194015,11992.0
59151852,Goldstone Park,7.062490702503228,8868.0
59151852,Royal Canadian Mounted Police Newton,7.454708846255374,10026.0
59151852,West Newton Community Park,8.422203383529572,13695.0
59151852,Surrey RCMP District #3 Newton,5.462721423201993,8086.0
59151852,Robson Park,5.8621860295860015,7213.0
59151852,Fominion Park,4.792482071145153,6476.0
59151852,King's Cross Shopping Centre,5.155210794442588,7714.0
59151853,Nordel Crossing Shopping Mall,7.054453455007915,8346.0
59151853,Scott Road Centre Shopping Mall,7.447981547210982,9996.0
59151853,Srawberry Hill Shopping Centre Shopping Mall,8.127019474596896,11560.0
59151853,Sunshine Hills Center Shopping Mall,9.389280502029854,13454.0
59151853,Mud Bay Park,10.672124197578844,10672.124197578843
59151853,Sullivan Park,6.447881258230954,7294.0
59151853,TE Scott Park,5.146536777946221,6287.0
59151853,Chimney Heights Park,4.3608681187785026,5721.0
59151853,Hazelnut Meadows Community Park,5.944268087522211,8476.0
59151853,Unwin Park,6.890088616228969,9661.0
59151853,Panorama Park,8.67079254828264,12208.0
59151853,Tamanawis Park,8.454526384466433,12190.0
59151853,Goldstone Park,7.5211580924314685,9067.0
59151853,Royal Canadian Mounted Police Newton,7.900363528080719,10224.0
59151853,West Newton Community Park,8.786077882657883,13893.0
59151853,Surrey RCMP District #3 Newton,5.7923485094881935,8284.0
59151853,Robson Park,5.696192407717401,6714.0
59151853,Fominion Park,4.9618412352616375,6675.0
59151853,King's Cross Shopping Centre,5.463923628432458,7912.0
59151854,Nordel Crossing Shopping Mall,7.255374902587256,8946.0
59151854,Scott Road Centre Shopping Mall,7.700015389373249,10599.0
59151854,Srawberry Hill Shopping Centre Shopping Mall,8.431625934132999,12102.0
59151854,Sunshine Hills Center Shopping Mall,9.72373159529883,13962.0
59151854,Mud Bay Park,11.060891176425326,11060.891176425326
59151854,Sullivan Park,6.832133627997669,7801.0
59151854,TE Scott Park,5.5420640486473465,6795.0
59151854,Chimney Heights Park,4.755504181412263,6228.0
59151854,Hazelnut Meadows Community Park,6.332751417219563,8984.0
59151854,Unwin Park,7.256321605639439,10168.0
59151854,Panorama Park,9.042767966992242,12716.0
59151854,Tamanawis Park,8.808373313686587,12698.0
59151854,Goldstone Park,7.916057205220514,9574.0
59151854,Royal Canadian Mounted Police Newton,8.296116773312221,10732.0
59151854,West Newton Community Park,9.164914214305318,14401.0
59151854,Surrey RCMP District #3 Newton,6.16076849604544,8792.0
59151854,Robson Park,5.752884315356356,6460.0
59151854,Fominion Park,5.256759707692191,7278.0
59151854,King's Cross Shopping Centre,5.824605774832978,8512.0
59151855,Nordel Crossing Shopping Mall,6.9399050333614145,8663.0
59151855,Scott Road Centre Shopping Mall,7.407015661991216,10315.0
59151855,Srawberry Hill Shopping Centre Shopping Mall,8.17435984463579,11818.0
