DAuid,WPname,hav,distances
59151849,RCMP E-Division Headquarters,2.893020322648787,3900.0
59151849,Invergarry Bike Park,4.651789492454603,5785.0
59151849,Fraser View Park,4.316512713589125,5266.0
59151849,Bonnie Schrenk Park,2.667843506185536,3309.0
59151849,Tynehead Regional Park,2.5659506419531715,3375.0
59151849,Port Kells Park,7.818903539149773,8601.0
59151850,Hawthorne Park,3.52594152701948,4724.0
59151850,Guildford Town Centre Shopping Mall,2.4183533693741683,3417.0
59151850,Fraser Heights Park,3.31989048336423,4366.0
59151850,Lionel Park,1.583524655759247,2216.0
59151850,Enver Creek Park,2.380624038453703,3688.0
59151850,Royal Canadian Mounted Police Guildford,2.782642647446009,3637.0
59151850,Riverside Heights Shopping Centre Shopping Mall,3.5835770797322506,4697.0
59151850,Surrey Bend Regional Park,5.726115160865307,7924.0
59151850,Hemlock Park,1.1369065714074482,1552.0
59151850,Fleetwood Park,2.5694479844274927,3569.0
59151850,Surrey Lake Park,3.241420797460138,5932.0
59151850,Maple Green Park,0.8401927237315945,1836.0
59151850,RCMP E-Division Headquarters,2.650893038163325,3654.0
59151850,Invergarry Bike Park,4.59721274603803,5538.0
59151850,Fraser View Park,4.442141277091438,5628.0
59151850,Bonnie Schrenk Park,2.884931597938258,3562.0
59151850,Tynehead Regional Park,2.855680935315256,3737.0
59151850,Port Kells Park,8.109801520661067,8888.0
59151851,Hawthorne Park,3.2567863938179293,4358.0
59151851,Guildford Town Centre Shopping Mall,2.0987302952382123,3051.0
59151851,Fraser Heights Park,3.0459175976603325,4100.0
59151851,Lionel Park,1.2648070903821136,1850.0
59151851,Enver Creek Park,2.6336634508478136,4069.0
59151851,Royal Canadian Mounted Police Guildford,2.484279363338656,3271.0
59151851,Riverside Heights Shopping Centre Shopping Mall,3.270123553452596,4331.0
59151851,Surrey Bend Regional Park,5.585142834939808,7658.0
59151851,Hemlock Park,1.086388440278683,1667.0
59151851,Fleetwood Park,2.8672072558842614,4359.0
59151851,Surrey Lake Park,3.562604257111191,6313.0
59151851,Maple Green Park,1.0091794644153884,2122.0
59151851,RCMP E-Division Headquarters,2.491744467292162,3288.0
59151851,Invergarry Bike Park,4.283998965216988,5172.0
59151851,Fraser View Park,4.143189212947248,5330.0
59151851,Bonnie Schrenk Park,3.086883362321965,4477.0
59151851,Tynehead Regional Park,2.7707996605365057,3471.0
59151851,Port Kells Park,8.1596337963857,9678.0
59151852,Hawthorne Park,3.4949329024846336,5137.0
59151852,Guildford Town Centre Shopping Mall,2.229374661601837,3830.0
59151852,Fraser Heights Park,2.936643261710007,3773.0
59151852,Lionel Park,1.3055533194103872,2091.0
59151852,Enver Creek Park,2.786373127646188,4101.0
59151852,Royal Canadian Mounted Police Guildford,2.680814090295417,4050.0
59151852,Riverside Heights Shopping Centre Shopping Mall,3.421431018856772,5110.0
59151852,Surrey Bend Regional Park,5.326154770753219,7331.0
59151852,Hemlock Park,0.7744596153218253,1564.0
59151852,Fleetwood Park,2.708442401093937,3867.0
59151852,Surrey Lake Park,3.550741798108993,6345.0
59151852,Maple Green Park,1.2380811751541907,2154.0
59151852,RCMP E-Division Headquarters,2.802472061990062,4067.0
59151852,Invergarry Bike Park,4.432611724420537,5951.0
59151852,Fraser View Park,4.086715218587719,5003.0
59151852,Bonnie Schrenk Park,2.814032722156879,3893.0
59151852,Tynehead Regional Park,2.4781871285363137,3145.0
59151852,Port Kells Park,7.838650108645825,9185.0
59151853,Hawthorne Park,3.102355980611405,4588.0
59151853,Guildford Town Centre Shopping Mall,1.7541044282520315,3282.0
59151853,Fraser Heights Park,2.536585911649045,3994.0
59151853,Lionel Park,0.8157649038277839,2080.0
59151853,Enver Creek Park,3.1423089944680296,4299.0
59151853,Royal Canadian Mounted Police Guildford,2.246792800973804,3502.0
59151853,Riverside Heights Shopping Centre Shopping Mall,2.9511976555520696,4561.0
59151853,Surrey Bend Regional Park,5.164174243795898,7552.0
59151853,Hemlock Park,0.9104237697692166,1561.0
59151853,Fleetwood Park,3.1902891790394188,4254.0
59151853,Surrey Lake Park,4.024194515857303,6544.0
59151853,Maple Green Park,1.5029763644297804,2353.0
59151853,RCMP E-Division Headquarters,2.59957568029935,3518.0
59151853,Invergarry Bike Park,3.9590576569808937,5403.0
59151853,Fraser View Park,3.6420504063378,5224.0
59151853,Bonnie Schrenk Park,3.199425469925607,4280.0
59151853,Tynehead Regional Park,2.4382205345434267,3366.0
59151853,Port Kells Park,7.975510226000782,9572.0
59151854,Hawthorne Park,2.944825069559065,4332.0
59151854,Guildford Town Centre Shopping Mall,1.4712137408589387,3029.0
59151854,Fraser Heights Park,2.155843662825668,3099.0
59151854,Lionel Park,0.4730137546540766,1403.0
59151854,Enver Creek Park,3.523612829590285,4824.0
59151854,Royal Canadian Mounted Police Guildford,2.0405844592467903,3248.0
59151854,Riverside Heights Shopping Centre Shopping Mall,2.666995488534187,4308.0
59151854,Surrey Bend Regional Park,4.916184916832597,6755.0
59151854,Hemlock Park,1.0417278246759176,1438.0
59151854,Fleetwood Park,3.527544470139888,4329.0
59151854,Surrey Lake Park,4.414687549931512,7051.0
59151854,Maple Green Park,1.868607678703952,2860.0
59151854,RCMP E-Division Headquarters,2.6575930302068502,3265.0
59151854,Invergarry Bike Park,3.662387907269604,5150.0
59151854,Fraser View Park,3.2467610017629087,4315.0
59151854,Bonnie Schrenk Park,3.419541330331985,4830.0
59151854,Tynehead Regional Park,2.314279062538056,2706.0
59151854,Port Kells Park,7.944902745629069,9596.0
59151855,Hawthorne Park,2.6636199289252844,4049.0
59151855,Guildford Town Centre Shopping Mall,1.29197111521083,2745.0
59151855,Fraser Heights Park,2.337389632288103,3190.0
59151855,Lionel Park,0.4290455060969657,1487.0
59151855,Enver Creek Park,3.3876718639326717,4541.0
59151855,Royal Canadian Mounted Police Guildford,1.788789592699287,2965.0
59151855,Riverside Heights Shopping Centre Shopping Mall,2.487325875096168,4025.0
59151855,Surrey Bend Regional Park,5.222874630423253,6845.0
59151855,Hemlock Park,1.312724129220994,2956.0
59151855,Fleetwood Park,3.646734078391801,5242.0
59151855,Surrey Lake Park,4.411438236815603,6768.0
59151855,Maple Green Park,1.715493956557405,2577.0
59151855,RCMP E-Division Headquarters,2.3204672768488104,2982.0
59151855,Invergarry Bike Park,3.496550157682204,4866.0
59151855,Fraser View Park,3.3477213274876148,4399.0
59151855,Bonnie Schrenk Park,3.652692339639717,4932.0
59151855,Tynehead Regional Park,2.651287770440096,3399.0
59151855,Port Kells Park,8.278406895543291,12824.0
59151857,Hawthorne Park,2.431480193271392,3262.0
59151857,Guildford Town Centre Shopping Mall,1.2401353732495877,1955.0
59151857,Fraser Heights Park,2.5971255021392703,4284.0
59151857,Lionel Park,0.6538373717682066,1579.0
59151857,Enver Creek Park,3.2236370999272097,4144.0
59151857,Royal Canadian Mounted Police Guildford,1.6142640613414212,2568.0
59151857,Riverside Heights Shopping Centre Shopping Mall,2.395249288714659,3628.0
59151857,Surrey Bend Regional Park,5.559638332767428,7842.0
59151857,Hemlock Park,1.5888015959819068,2982.0
59151857,Fleetwood Park,3.742995641744435,5268.0
59151857,Surrey Lake Park,4.376469864758202,6794.0
59151857,Maple Green Park,1.561114875848275,2577.0
59151857,RCMP E-Division Headquarters,1.978384937788568,2585.0
59151857,Invergarry Bike Park,3.408932182326504,4469.0
59151857,Fraser View Park,3.5331321242657947,5546.0
59151857,Bonnie Schrenk Park,3.866650851305617,4958.0
59151857,Tynehead Regional Park,2.9949178711587257,3655.0
59151857,Port Kells Park,8.608726167341203,10545.0
59151858,Hawthorne Park,2.153612629934722,2898.0
59151858,Guildford Town Centre Shopping Mall,0.8653154411717748,1592.0
59151858,Fraser Heights Park,2.37980858679451,3516.0
59151858,Lionel Park,0.5245940145880814,1215.0
59151858,Enver Creek Park,3.5655081201366348,4499.0
59151858,Royal Canadian Mounted Police Guildford,1.284572121352933,1814.0
59151858,Riverside Heights Shopping Centre Shopping Mall,2.0292275135097007,2874.0
59151858,Surrey Bend Regional Park,5.4858693101171045,7172.0
59151858,Hemlock Park,1.8213510646599207,3337.0
59151858,Fleetwood Park,4.099818328321061,5623.0
59151858,Surrey Lake Park,4.7506853172242005,7149.0
59151858,Maple Green Park,1.916053077326087,2958.0
59151858,RCMP E-Division Headquarters,1.948685046119674,2940.0
59151858,Invergarry Bike Park,3.043043164826222,3715.0
59151858,Fraser View Park,3.2321250670347537,4732.0
59151858,Bonnie Schrenk Park,4.160054287687308,5313.0
59151858,Tynehead Regional Park,3.0633128329458152,4010.0
59151858,Port Kells Park,8.727203607285457,10900.0
59151860,Hawthorne Park,2.316166006987244,3141.0
59151860,Guildford Town Centre Shopping Mall,0.8117633454562088,1834.0
59151860,Fraser Heights Park,2.0382517566093927,2872.0
59151860,Lionel Park,0.230036886350803,201.0
59151860,Enver Creek Park,3.817705394879724,4872.0
59151860,Royal Canadian Mounted Police Guildford,1.3912207381008896,2057.0
59151860,Riverside Heights Shopping Centre Shopping Mall,2.010414154466132,3117.0
59151860,Surrey Bend Regional Park,5.146149116742869,6528.0
59151860,Hemlock Park,1.7020676926845972,3305.0
59151860,Fleetwood Park,4.142050714217048,5591.0
59151860,Surrey Lake Park,4.907028608618366,7117.0
59151860,Maple Green Park,2.1498695230629905,2926.0
59151860,RCMP E-Division Headquarters,2.277671735400358,3331.0
59151860,Invergarry Bike Park,3.012682405301754,3958.0
59151860,Fraser View Park,2.9355012175617925,4088.0
59151860,Bonnie Schrenk Park,4.08224019452528,5281.0
59151860,Tynehead Regional Park,2.787576717936437,3913.0
59151860,Port Kells Park,8.468374263495285,12507.0
59151861,Hawthorne Park,2.325754515350638,2923.0
59151861,Guildford Town Centre Shopping Mall,0.697530204078329,1560.0
59151861,Fraser Heights Park,1.7210121542651826,2421.0
59151861,Lionel Park,0.4018421390829268,422.0
59151861,Enver Creek Park,4.164062707390501,5450.0
59151861,Royal Canadian Mounted Police Guildford,1.3764622344190631,1981.0
59151861,Riverside Heights Shopping Centre Shopping Mall,1.845906291011352,2510.0
59151861,Surrey Bend Regional Park,4.91682270621612,6077.0
59151861,Hemlock Park,1.8498202596682412,2499.0
59151861,Fleetwood Park,4.390898583575146,5782.0
59151861,Surrey Lake Park,5.220289379122011,7695.0
59151861,Maple Green Park,2.494417721620072,3504.0
59151861,RCMP E-Division Headquarters,2.5075102827080067,3909.0
59151861,Invergarry Bike Park,2.820824259981118,3522.0
59151861,Fraser View Park,2.586656688949598,3525.0
59151861,Bonnie Schrenk Park,4.235699084127822,5888.0
59151861,Tynehead Regional Park,2.7133999913126368,3764.0
59151861,Port Kells Park,8.397947261536046,12123.0
59151862,Hawthorne Park,1.8635335131523243,2618.0
59151862,Guildford Town Centre Shopping Mall,0.5056202280839135,1094.0
59151862,Fraser Heights Park,2.271947611692372,3183.0
59151862,Lionel Park,0.6854778729789441,882.0
59151862,Enver Creek Park,3.878055569567936,4731.0
59151862,Royal Canadian Mounted Police Guildford,0.9520767873872916,1534.0
59151862,Riverside Heights Shopping Centre Shopping Mall,1.6616021518798512,2594.0
59151862,Surrey Bend Regional Park,5.50509201673328,6838.0
59151862,Hemlock Park,2.129138603621624,3536.0
59151862,Fleetwood Park,4.465898497395417,5822.0
59151862,Surrey Lake Park,5.1091447937100565,7348.0
59151862,Maple Green Park,2.249450342634443,3157.0
59151862,RCMP E-Division Headquarters,1.9220647546801408,3172.0
59151862,Invergarry Bike Park,2.675278113407147,3436.0
59151862,Fraser View Park,3.003568945467823,4399.0
59151862,Bonnie Schrenk Park,4.49303763502881,5512.0
59151862,Tynehead Regional Park,3.2333856355754755,4209.0
59151862,Port Kells Park,8.917611434298356,12817.0
59151865,Hawthorne Park,1.2527406483692958,1567.0
59151865,Guildford Town Centre Shopping Mall,0.5277228242845274,876.0
59151865,Fraser Heights Park,2.602985610832638,3230.0
